country,state name,market name,cm_name,mp_month,mp_year,mp_price
Afghanistan,Balkh,Mazar,Rice (low quality),4,2013,40
Afghanistan,Balkh,Mazar,Rice (low quality),5,2013,40
Afghanistan,Balkh,Mazar,Rice (low quality),7,2013,40
Afghanistan,Balkh,Mazar,Rice (low quality),8,2013,43.5
Afghanistan,Balkh,Mazar,Rice (low quality),9,2013,43
Afghanistan,Balkh,Mazar,Rice (low quality),10,2013,43
Afghanistan,Balkh,Mazar,Rice (low quality),11,2013,43
Afghanistan,Balkh,Mazar,Rice (low quality),12,2013,43
Afghanistan,Balkh,Mazar,Rice (low quality),1,2014,43
Afghanistan,Balkh,Mazar,Rice (low quality),2,2014,41.75
Afghanistan,Balkh,Mazar,Rice (low quality),3,2014,42
Afghanistan,Balkh,Mazar,Rice (low quality),4,2014,42
Afghanistan,Balkh,Mazar,Rice (low quality),5,2014,42
Afghanistan,Balkh,Mazar,Rice (low quality),6,2014,42
Afghanistan,Balkh,Mazar,Rice (low quality),7,2014,40.5
Afghanistan,Balkh,Mazar,Rice (low quality),8,2014,40
Afghanistan,Balkh,Mazar,Rice (low quality),9,2014,40
Afghanistan,Balkh,Mazar,Rice (low quality),10,2014,40
Afghanistan,Balkh,Mazar,Rice (low quality),11,2014,40
Afghanistan,Balkh,Mazar,Rice (low quality),12,2014,40
Afghanistan,Balkh,Mazar,Rice (low quality),1,2015,40
Afghanistan,Balkh,Mazar,Rice (low quality),2,2015,37
Afghanistan,Balkh,Mazar,Rice (low quality),3,2015,36.75
Afghanistan,Balkh,Mazar,Rice (low quality),4,2015,36
Afghanistan,Balkh,Mazar,Rice (low quality),5,2015,36
Afghanistan,Balkh,Mazar,Rice (low quality),6,2015,36
Afghanistan,Balkh,Mazar,Rice (low quality),7,2015,36
Afghanistan,Balkh,Mazar,Rice (low quality),8,2015,36
Afghanistan,Balkh,Mazar,Rice (low quality),9,2015,37.5
Afghanistan,Balkh,Mazar,Rice (low quality),10,2015,37.875
Afghanistan,Balkh,Mazar,Rice (low quality),11,2015,38
Afghanistan,Balkh,Mazar,Rice (low quality),12,2015,38
Afghanistan,Balkh,Mazar,Rice (low quality),1,2016,38
Afghanistan,Balkh,Mazar,Rice (low quality),2,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),3,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),4,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),5,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),6,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),7,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),8,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),9,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),10,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),11,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),12,2016,36
Afghanistan,Balkh,Mazar,Rice (low quality),1,2017,36
Afghanistan,Balkh,Mazar,Rice (low quality),2,2017,38
Afghanistan,Balkh,Mazar,Rice (low quality),3,2017,39
Afghanistan,Balkh,Mazar,Rice (low quality),4,2017,39
Afghanistan,Balkh,Mazar,Rice (low quality),5,2017,39
Afghanistan,Balkh,Mazar,Rice (low quality),6,2017,39
Afghanistan,Balkh,Mazar,Wage (qualified labour),2,2014,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),7,2014,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),8,2014,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),9,2014,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),10,2014,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),11,2014,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),12,2014,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),1,2015,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),2,2015,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),3,2015,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),4,2015,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),5,2015,612.5
Afghanistan,Balkh,Mazar,Wage (qualified labour),6,2015,650
Afghanistan,Balkh,Mazar,Wage (qualified labour),7,2015,650
Afghanistan,Balkh,Mazar,Wage (qualified labour),8,2015,650
Afghanistan,Balkh,Mazar,Wage (qualified labour),9,2015,650
Afghanistan,Balkh,Mazar,Wage (qualified labour),10,2015,612.5
Afghanistan,Balkh,Mazar,Wage (qualified labour),11,2015,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),12,2015,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),1,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),2,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),3,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),4,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),5,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),6,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),7,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),8,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),9,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),10,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),11,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),12,2016,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),1,2017,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),2,2017,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),3,2017,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),4,2017,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),5,2017,600
Afghanistan,Balkh,Mazar,Wage (qualified labour),6,2017,600
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",5,2000,2137500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",6,2000,1730000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",7,2000,1575000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",8,2000,1650000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",9,2000,1712500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",10,2000,1712500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",11,2000,1770000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",12,2000,1937500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",1,2001,2570000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",2,2001,3450000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",3,2001,3683333.25
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",4,2001,2287500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",5,2001,2060000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",6,2001,2175000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",7,2001,2475000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",8,2001,2780000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",9,2001,2600000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",10,2001,2550000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",11,2001,2350000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",12,2001,2125000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",1,2002,2690000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",2,2002,2522222
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",3,2002,3000000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",4,2002,2787500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",5,2002,3105000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",6,2002,3160000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",7,2002,3187500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",8,2002,3303333
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",9,2002,4112500
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",10,2002,4475000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",11,2002,5550000
Afghanistan,Balkh,Mazar,"Livestock (sheep, one-year-old alive female)",12,2002,5637500
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2000,34250
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2000,27600
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2000,30125
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2000,39000
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2000,33875
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2000,33200
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2000,38750
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2000,36875
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2000,38600
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2000,49375
Afghanistan,Balkh,Mazar,Fuel (diesel),1,2001,47400
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2001,38000
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2001,33333.25
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2001,35500
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2001,34600
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2001,33375
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2001,33000
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2001,31200
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2001,36000
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2001,32000
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2001,35000
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2001,17375
Afghanistan,Balkh,Mazar,Fuel (diesel),1,2002,19300
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2002,19139
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2002,16500
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2002,15375
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2002,14325
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2002,13525
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2002,15000
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2002,17867
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2002,20875
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2002,22500
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2002,30625
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2002,29125
Afghanistan,Balkh,Mazar,Fuel (diesel),1,2003,13
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2003,12
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2003,13
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2003,12
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2003,13
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2003,13
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2003,13
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2003,13
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2003,12.875
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2003,12.5
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2003,14.125
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2003,13.875
Afghanistan,Balkh,Mazar,Fuel (diesel),1,2004,13.625
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2004,12.875
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2004,13.875
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2004,15.25
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2004,13.9063
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2004,18.125
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2004,18
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2004,20.625
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2004,17.6641
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2004,23.25
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2004,21.375
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2004,21.625
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2014,47
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2014,59
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2014,59
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2014,59
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2014,58
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2014,57.25
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2014,55
Afghanistan,Balkh,Mazar,Fuel (diesel),1,2015,47
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2015,43
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2015,43
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2015,42.75
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2015,42
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2015,41.5
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2015,40
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2015,42
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2015,42
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2015,42
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2015,42.75
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2015,42
Afghanistan,Balkh,Mazar,Fuel (diesel),1,2016,40.75
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2016,32
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2016,31
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2016,31
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2016,31
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2016,31
Afghanistan,Balkh,Mazar,Fuel (diesel),7,2016,31
Afghanistan,Balkh,Mazar,Fuel (diesel),8,2016,31
Afghanistan,Balkh,Mazar,Fuel (diesel),9,2016,33.5
Afghanistan,Balkh,Mazar,Fuel (diesel),10,2016,34
Afghanistan,Balkh,Mazar,Fuel (diesel),11,2016,32.375
Afghanistan,Balkh,Mazar,Fuel (diesel),12,2016,40
Afghanistan,Balkh,Mazar,Fuel (diesel),1,2017,38
Afghanistan,Balkh,Mazar,Fuel (diesel),2,2017,38.5
Afghanistan,Balkh,Mazar,Fuel (diesel),3,2017,40
Afghanistan,Balkh,Mazar,Fuel (diesel),4,2017,40.25
Afghanistan,Balkh,Mazar,Fuel (diesel),5,2017,41
Afghanistan,Balkh,Mazar,Fuel (diesel),6,2017,41
Afghanistan,Balkh,Mazar,Exchange rate,2,2014,57.625
Afghanistan,Balkh,Mazar,Exchange rate,7,2014,56.925
Afghanistan,Balkh,Mazar,Exchange rate,8,2014,56.8
Afghanistan,Balkh,Mazar,Exchange rate,9,2014,57.075
Afghanistan,Balkh,Mazar,Exchange rate,10,2014,57.65
Afghanistan,Balkh,Mazar,Exchange rate,11,2014,57.925
Afghanistan,Balkh,Mazar,Exchange rate,12,2014,58.025
Afghanistan,Balkh,Mazar,Exchange rate,1,2015,57.625
Afghanistan,Balkh,Mazar,Exchange rate,2,2015,57.3
Afghanistan,Balkh,Mazar,Exchange rate,3,2015,57.575
Afghanistan,Balkh,Mazar,Exchange rate,4,2015,57.925
Afghanistan,Balkh,Mazar,Exchange rate,5,2015,59.525
Afghanistan,Balkh,Mazar,Exchange rate,6,2015,60.475
Afghanistan,Balkh,Mazar,Exchange rate,7,2015,60.55
Afghanistan,Balkh,Mazar,Exchange rate,8,2015,63.475
Afghanistan,Balkh,Mazar,Exchange rate,9,2015,64.2
Afghanistan,Balkh,Mazar,Exchange rate,10,2015,64.425
Afghanistan,Balkh,Mazar,Exchange rate,11,2015,66.7
Afghanistan,Balkh,Mazar,Exchange rate,12,2015,67.625
Afghanistan,Balkh,Mazar,Exchange rate,1,2016,68.625
Afghanistan,Balkh,Mazar,Exchange rate,2,2016,68.9125
Afghanistan,Balkh,Mazar,Exchange rate,3,2016,68.475
Afghanistan,Balkh,Mazar,Exchange rate,4,2016,68.3625
Afghanistan,Balkh,Mazar,Exchange rate,5,2016,68.6125
Afghanistan,Balkh,Mazar,Exchange rate,6,2016,68.975
Afghanistan,Balkh,Mazar,Exchange rate,7,2016,68.8
Afghanistan,Balkh,Mazar,Exchange rate,8,2016,66.9
Afghanistan,Balkh,Mazar,Exchange rate,9,2016,66.35
Afghanistan,Balkh,Mazar,Exchange rate,10,2016,65.8625
Afghanistan,Balkh,Mazar,Exchange rate,11,2016,66.9781
Afghanistan,Balkh,Mazar,Exchange rate,12,2016,66.625
Afghanistan,Balkh,Mazar,Exchange rate,1,2017,66.775
Afghanistan,Balkh,Mazar,Exchange rate,2,2017,67.3375
Afghanistan,Balkh,Mazar,Exchange rate,3,2017,67.8875
Afghanistan,Balkh,Mazar,Exchange rate,4,2017,67.6
Afghanistan,Balkh,Mazar,Exchange rate,5,2017,68.025
Afghanistan,Balkh,Mazar,Exchange rate,6,2017,68.15
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",1,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",2,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",3,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",4,2000,99000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",5,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",6,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",7,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",8,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",9,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",10,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",11,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",12,2000,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",1,2001,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",2,2001,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",3,2001,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",4,2001,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",5,2001,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",6,2001,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",7,2001,95000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",8,2001,87000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",9,2001,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",10,2001,80000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",11,2001,65000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",12,2001,76250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",1,2002,92000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",2,2002,81667
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",3,2002,80000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",4,2002,80500
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",5,2002,83750
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",6,2002,98750
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",7,2002,105000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",8,2002,100000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",9,2002,125000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",10,2002,112500
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",11,2002,127500
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",12,2002,120000
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",2,2014,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",7,2014,270
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",8,2014,270
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",9,2014,270
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",10,2014,260
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",11,2014,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",12,2014,245
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",1,2015,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",2,2015,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",3,2015,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",4,2015,237.5
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",5,2015,262.5
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",6,2015,300
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",7,2015,300
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",8,2015,300
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",9,2015,300
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",10,2015,262.5
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",11,2015,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",12,2015,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",1,2016,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",2,2016,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",3,2016,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",4,2016,200
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",5,2016,262.5
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",6,2016,300
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",7,2016,300
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",8,2016,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",9,2016,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",10,2016,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",11,2016,262.5
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",12,2016,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",1,2017,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",2,2017,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",3,2017,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",4,2017,250
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",5,2017,325
Afghanistan,Balkh,Mazar,"Wage (non-qualified labour, non-agricultural)",6,2017,350
Afghanistan,Bamyan,Bamyan,Wheat,3,2004,8.1933
Afghanistan,Bamyan,Bamyan,Wheat,4,2004,8.55
Afghanistan,Bamyan,Bamyan,Wheat,5,2004,8.3717
Afghanistan,Bamyan,Bamyan,Wheat,7,2004,9.4
Afghanistan,Bamyan,Bamyan,Wheat,8,2004,9.875
Afghanistan,Bamyan,Bamyan,Wheat,9,2004,9.2156
Afghanistan,Bamyan,Bamyan,Wheat,10,2004,9.875
Afghanistan,Bamyan,Bamyan,Wheat,11,2004,10.05
Afghanistan,Bamyan,Bamyan,Wheat,12,2004,10.35
Afghanistan,Bamyan,Bamyan,Wheat,1,2005,11
Afghanistan,Bamyan,Bamyan,Wheat,2,2005,11.1
Afghanistan,Bamyan,Bamyan,Wheat,3,2005,11.4
Afghanistan,Bamyan,Bamyan,Wheat,4,2005,12.3
Afghanistan,Bamyan,Bamyan,Wheat,5,2005,12.15
Afghanistan,Bamyan,Bamyan,Wheat,6,2005,12.075
Afghanistan,Bamyan,Bamyan,Wheat,7,2005,12.1
Afghanistan,Bamyan,Bamyan,Wheat,8,2005,10.75
Afghanistan,Bamyan,Bamyan,Wheat,9,2005,10.75
Afghanistan,Bamyan,Bamyan,Wheat,10,2005,11.5
Afghanistan,Bamyan,Bamyan,Wheat,11,2005,11.44
Afghanistan,Bamyan,Bamyan,Wheat,12,2005,10.875
Afghanistan,Faryab,Maymana,Bread,1,2014,50
Afghanistan,Faryab,Maymana,Bread,2,2014,50
Afghanistan,Faryab,Maymana,Bread,3,2014,50
Afghanistan,Faryab,Maymana,Bread,4,2014,50
Afghanistan,Faryab,Maymana,Bread,5,2014,50
Afghanistan,Faryab,Maymana,Bread,6,2014,50
Afghanistan,Faryab,Maymana,Bread,7,2014,50
Afghanistan,Faryab,Maymana,Bread,8,2014,50
Afghanistan,Faryab,Maymana,Bread,9,2014,50
Afghanistan,Faryab,Maymana,Bread,10,2014,50
Afghanistan,Faryab,Maymana,Bread,11,2014,50
Afghanistan,Faryab,Maymana,Bread,12,2014,50
Afghanistan,Faryab,Maymana,Bread,1,2015,50
Afghanistan,Faryab,Maymana,Bread,2,2015,50
Afghanistan,Faryab,Maymana,Bread,3,2015,50
Afghanistan,Faryab,Maymana,Bread,6,2015,50
Afghanistan,Faryab,Maymana,Bread,7,2015,50
Afghanistan,Faryab,Maymana,Bread,8,2015,50
Afghanistan,Faryab,Maymana,Bread,9,2015,50
Afghanistan,Faryab,Maymana,Bread,10,2015,50
Afghanistan,Faryab,Maymana,Bread,11,2015,50
Afghanistan,Faryab,Maymana,Bread,12,2015,50
Afghanistan,Faryab,Maymana,Bread,1,2016,50
Afghanistan,Faryab,Maymana,Bread,2,2016,50
Afghanistan,Faryab,Maymana,Bread,3,2016,50
Afghanistan,Faryab,Maymana,Bread,4,2016,50
Afghanistan,Faryab,Maymana,Bread,5,2016,50
Afghanistan,Faryab,Maymana,Bread,6,2016,50
Afghanistan,Faryab,Maymana,Bread,7,2016,50
Afghanistan,Faryab,Maymana,Bread,8,2016,50
Afghanistan,Faryab,Maymana,Bread,9,2016,50
Afghanistan,Faryab,Maymana,Bread,10,2016,50
Afghanistan,Faryab,Maymana,Bread,11,2016,50
Afghanistan,Faryab,Maymana,Bread,12,2016,50
Afghanistan,Faryab,Maymana,Bread,1,2017,50
Afghanistan,Faryab,Maymana,Bread,2,2017,50
Afghanistan,Faryab,Maymana,Bread,3,2017,50
Afghanistan,Faryab,Maymana,Bread,4,2017,50
Afghanistan,Faryab,Maymana,Bread,5,2017,50
Afghanistan,Faryab,Maymana,Bread,6,2017,50
Afghanistan,Faryab,Maymana,Wheat,3,2004,7
